time,hip.x,hip.y,hip.z,abdomen.x,abdomen.y,abdomen.z,chest.x,chest.y,chest.z,neck.x,neck.y,neck.z,head.x,head.y,head.z,leftEye.x,leftEye.y,leftEye.z,rightEye.x,rightEye.y,rightEye.z,rCollar.x,rCollar.y,rCollar.z,rShldr.x,rShldr.y,rShldr.z,rForeArm.x,rForeArm.y,rForeArm.z,rHand.x,rHand.y,rHand.z,rThumb1.x,rThumb1.y,rThumb1.z,rThumb2.x,rThumb2.y,rThumb2.z,rIndex1.x,rIndex1.y,rIndex1.z,rIndex2.x,rIndex2.y,rIndex2.z,rMid1.x,rMid1.y,rMid1.z,rMid2.x,rMid2.y,rMid2.z,rRing1.x,rRing1.y,rRing1.z,rRing2.x,rRing2.y,rRing2.z,rPinky1.x,rPinky1.y,rPinky1.z,rPinky2.x,rPinky2.y,rPinky2.z,lCollar.x,lCollar.y,lCollar.z,lShldr.x,lShldr.y,lShldr.z,lForeArm.x,lForeArm.y,lForeArm.z,lHand.x,lHand.y,lHand.z,lThumb1.x,lThumb1.y,lThumb1.z,lThumb2.x,lThumb2.y,lThumb2.z,lIndex1.x,lIndex1.y,lIndex1.z,lIndex2.x,lIndex2.y,lIndex2.z,lMid1.x,lMid1.y,lMid1.z,lMid2.x,lMid2.y,lMid2.z,lRing1.x,lRing1.y,lRing1.z,lRing2.x,lRing2.y,lRing2.z,lPinky1.x,lPinky1.y,lPinky1.z,lPinky2.x,lPinky2.y,lPinky2.z,rButtock.x,rButtock.y,rButtock.z,rThigh.x,rThigh.y,rThigh.z,rShin.x,rShin.y,rShin.z,rFoot.x,rFoot.y,rFoot.z,lButtock.x,lButtock.y,lButtock.z,lThigh.x,lThigh.y,lThigh.z,lShin.x,lShin.y,lShin.z,lFoot.x,lFoot.y,lFoot.z
  12.67499,  53.59180,  63.15390, 173.87900,  51.37459,  82.59470, 167.12090,  51.42143,  89.49285, 157.65297,  51.90121, 107.01675, 143.87369,  51.93525, 110.85088, 137.80345,  49.52694, 117.68121, 128.09625,  57.19388, 117.70954, 129.54613,  54.44822, 106.76206, 147.92316,  63.20940, 104.33410, 148.51479,  75.40502,  79.74537, 141.91071,  69.08557,  99.01306, 129.67813,  67.07936, 101.89333, 130.70646,  64.97954, 106.19941, 130.12634,  67.17950, 108.20639, 127.58227,  65.61390, 110.62020, 126.39523,  68.37085, 107.18057, 125.95692,  67.27713, 109.74500, 124.13222,  68.64080, 106.10310, 124.19448,  67.84407, 107.54705, 122.01244,  69.01476, 104.22821, 123.24106,  68.70056, 104.76354, 121.27526,  49.08679, 106.76671, 147.74239,  40.30147, 104.35394, 147.74240,  31.51871,  77.85800, 143.52561,  40.40777,  77.68575, 165.47488,  40.79095,  74.88552, 167.79654,  42.06099,  72.78255, 171.95017,  41.74914,  75.50560, 174.74799,  43.30836,  74.67477, 177.31026,  42.07056,  77.70333, 174.32368,  43.66610,  77.59394, 177.24675,  43.17675,  79.40032, 173.83729,  44.95665,  80.02996, 175.81632,  43.80690,  80.80518, 172.35629,  45.22869,  81.83879, 173.43324,  61.88358,  67.69368, 171.03110,  62.01393,  66.89987, 173.69237,  66.70837,  42.07643, 146.89686,  67.24663,   8.76822, 177.75101,  44.43147,  65.80455, 171.32243,  44.56182,  65.01074, 173.98370,  37.73372,  41.77345, 146.24121,  40.18887,   6.95882, 175.28631
  12.68333,  53.61570,  63.22630, 173.32600,  51.38707,  82.65823, 166.54618,  51.39351,  89.59135, 157.10371,  51.78578, 107.15825, 143.37652,  51.78576, 111.02595, 137.32751,  49.38780, 117.97665, 127.70355,  57.05436, 117.97876, 129.15572,  54.34389, 106.89891, 147.41868,  63.11375, 104.49536, 147.98059,  75.38550,  79.89210, 141.57458,  69.04308,  99.07124, 129.21537,  67.03448, 101.95665, 130.22443,  64.93235, 106.25770, 129.61608,  67.13259, 108.25006, 127.06078,  65.56621, 110.65541, 125.85770,  68.32554, 107.21481, 125.44260,  67.23133, 109.76707, 123.60121,  68.59722, 106.12648, 123.68712,  67.80090, 107.55623, 121.49559,  68.97290, 104.24588, 122.74569,  68.65955, 104.76868, 120.77639,  48.98202, 106.88808, 147.25161,  40.20396, 104.44908, 147.26671,  31.44770,  77.93921, 143.08258,  40.28307,  77.62745, 165.05197,  40.67253,  74.80903, 167.35047,  41.94396,  72.67538, 171.48800,  41.61902,  75.37366, 174.30825,  43.17752,  74.52651, 176.86561,  41.93359,  77.57596, 173.90294,  43.52545,  77.44729, 176.82723,  43.03468,  79.28072, 173.43244,  44.80971,  79.89965, 175.41922,  43.66211,  80.70015, 171.96423,  45.07890,  81.72943, 173.05186,  61.90356,  67.76461, 170.46438,  62.03672,  66.97410, 173.12650,  66.56822,  41.86853, 146.56683,  67.33791,   8.80202, 177.67500,  44.45221,  65.87156, 170.77516,  44.58537,  65.08105, 173.43728,  37.79726,  41.54175, 145.94068,  40.31004,   6.95198, 175.24833
  12.69166,  53.62990,  63.41910, 172.72600,  51.45245,  82.85033, 165.92757,  51.46133,  89.83121, 156.52035,  51.83931, 107.45902, 142.87107,  51.82928, 111.36916, 136.84941,  49.48653, 118.45966, 127.31425,  57.14846, 118.41396, 128.78995,  54.39764, 107.18386, 146.91205,  63.16945, 104.78496, 147.46331,  75.50159,  80.13554, 141.35781,  69.19860,  99.20078, 128.80376,  67.18854, 102.09645, 129.77998,  65.09167, 106.39337, 129.12595,  67.30234, 108.36137, 126.56081,  65.74195, 110.75700, 125.33084,  68.50024, 107.31093, 124.95613,  67.41438, 109.84745, 123.08824,  68.77732, 106.20683, 123.21138,  67.98976, 107.61756, 121.00441,  69.15496, 104.31767, 122.28806,  68.84893, 104.82313, 120.31309,  49.03578, 107.16942, 146.74492,  40.25970, 104.72326, 146.74921,  31.47052,  78.21924, 142.59711,  40.16690,  77.76391, 164.61939,  40.54441,  74.92907, 166.89961,  41.79387,  72.76584, 171.02847,  41.45334,  75.44371, 173.86627,  42.99818,  74.57835, 176.42582,  41.76975,  77.64891, 173.47852,  43.34586,  77.49938, 176.41034,  42.87309,  79.35714, 173.02624,  44.63731,  79.96195, 175.02695,  43.50820,  80.78717, 171.57168,  44.91896,  81.80876, 172.67431,  61.93184,  67.93827, 169.87493,  62.05889,  67.14953, 172.53787,  66.45137,  41.70277, 146.28128,  67.28706,   8.85650, 177.62022,  44.47616,  66.08111, 170.15765,  44.60320,  65.29238, 172.82059,  37.89237,  41.41769, 145.59553,  40.28964,   7.02619, 175.14518
  12.69999,  53.62180,  63.66190, 172.09800,  51.50977,  83.09519, 165.28485,  51.53331,  90.12998, 155.91790,  51.92636, 107.83106, 142.36421,  51.91614, 111.78977, 136.37437,  49.63310, 119.02908, 126.93704,  57.29124, 118.92129, 128.42908,  54.48637, 107.53083, 146.40234,  63.25547, 105.11811, 146.93615,  75.64629,  80.40344, 141.22604,  69.37400,  99.29202, 128.39268,  67.36130, 102.20094, 129.32304,  65.26741, 106.48891, 128.60403,  67.48684, 108.42169, 126.01974,  65.93094, 110.80068, 124.75235,  68.68979, 107.34945, 124.43336,  67.61053, 109.86061, 122.52776,  68.97237, 106.22179, 122.70463,  68.19231, 107.60263, 120.47620,  69.35267, 104.32024, 121.80821,  69.05321, 104.79897, 119.82559,  49.12442, 107.52394, 146.23785,  40.34531, 105.08867, 146.23332,  31.45193,  78.60497, 142.17446,  39.98452,  78.04639, 164.25835,  40.33426,  75.20252, 166.53175,  41.54587,  73.02053, 170.66201,  41.19685,  75.69050, 173.50621,  42.72020,  74.81026, 176.07356,  41.52520,  77.89561, 173.12796,  43.08024,  77.72983, 176.07014,  42.63883,  79.60064, 172.68900,  44.39160,  80.19144, 174.70389,  43.29004,  81.03273, 171.24362,  44.69736,  82.04474, 172.35938,  61.93958,  68.15263, 169.24815,  62.06272,  67.36536, 171.91171,  66.27502,  41.47715, 146.06027,  67.11264,   8.85114, 177.62839,  44.47792,  66.35123, 169.52297,  44.60106,  65.56396, 172.18653,  37.91139,  41.28314, 145.31777,  40.13548,   7.07919, 175.09776
  12.70833,  53.63760,  63.96870, 171.41000,  51.50346,  83.39599, 164.58663,  51.51490,  90.48737, 155.26243,  51.85966, 108.27622, 141.82280,  51.83549, 112.28914, 135.86919,  49.57134, 119.68329, 126.54807,  57.22980, 119.52738, 128.03420,  54.43147, 107.95117, 145.85151,  63.20332, 105.53975, 146.34438,  75.74812,  80.79475, 141.12275,  69.39053,  99.41214, 127.93985,  67.36584, 102.32963, 128.81572,  65.25537, 106.59535, 128.01717,  67.46850, 108.48915, 125.39885,  65.90386, 110.83828, 124.08729,  68.67653, 107.39276, 123.83297,  67.58834, 109.86422, 121.88110,  68.96448, 106.23469, 122.12536,  68.18014, 107.57128, 119.87160,  69.35279, 104.31853, 121.26417,  69.05248, 104.75960, 119.27296,  49.06907, 107.94246, 145.70242,  40.29124, 105.50255, 145.70739,  31.32691,  79.01920, 141.80545,  39.71766,  78.43968, 163.94308,  40.03861,  75.59678, 166.22193,  41.21225,  73.41373, 170.36258,  40.85717,  76.08860, 173.20143,  42.35917,  75.20400, 175.77982,  41.19862,  78.29167, 172.82291,  42.73326,  78.12180, 175.77555,  42.32333,  79.99083, 172.38946,  44.06550,  80.57553, 174.41531,  42.99101,  81.41813, 170.94685,  44.39574,  82.42465, 172.07082,  61.94645,  68.45780, 168.53167,  62.07756,  67.67281, 171.19552,  66.11779,  41.26076, 145.85148,  67.07774,   8.86426, 177.65164,  44.48586,  66.65497, 168.85982,  44.61698,  65.86997, 171.52367,  37.94789,  41.09906, 145.10086,  40.11765,   7.07697, 175.09241
  12.71666,  53.67120,  64.37360, 170.66000,  51.44783,  83.78358, 163.81588,  51.42877,  90.93012, 154.53391,  51.67518, 108.81147, 141.21542,  51.62660, 112.88040, 135.30009,  49.35509, 120.42903, 126.10545,  57.01609, 120.23870, 127.57439,  54.26447, 108.46503, 145.23112,  63.04403, 106.07150, 145.67111,  75.81898,  81.32480, 141.05008,  69.29911,  99.57590, 127.44112,  67.25463, 102.49870, 128.25083,  65.11342, 106.72968, 127.35523,  67.31089, 108.57745, 124.69122,  65.72859, 110.88430, 123.32687,  68.52528, 107.45338, 123.15009,  67.41801, 109.87094, 121.14226,  68.81994, 106.25787, 121.46964,  68.02426, 107.53601, 119.18615,  69.22102, 104.32494, 120.65295,  68.91590, 104.71733, 118.65231,  48.90153, 108.44439, 145.10418,  40.12966, 105.98328, 145.12873,  31.13657,  79.47773, 141.45007,  39.38413,  78.95949, 163.64296,  39.67567,  76.12674, 165.93833,  40.80951,  73.95937, 170.09827,  40.44628,  76.65016, 172.92099,  41.92565,  75.77181, 175.51457,  40.80053,  78.84971, 172.53387,  42.31311,  78.68783, 175.49831,  41.93609,  80.54153, 172.10000,  43.66631,  81.12856, 174.13540,  42.62065,  81.95846, 170.65509,  44.02185,  82.96426, 171.78408,  61.95290,  68.88179, 167.73368,  62.09934,  68.10151, 170.39811,  66.00591,  41.08788, 145.67479,  67.17915,   8.94660, 177.72578,  44.49938,  67.02949, 168.15046,  44.64582,  66.24921, 170.81490,  38.03271,  40.89800, 144.93395,  40.23414,   7.07267, 175.14495
  12.72499,  53.70090,  64.87280, 169.82700,  51.40906,  84.28442, 163.01017,  51.37037,  91.51732, 153.79540,  51.54729, 109.53122, 140.65562,  51.48443, 113.67554, 134.79300,  49.21768, 121.39683, 125.74167,  56.87989, 121.16461, 127.19822,  54.14998, 109.14862, 144.65936,  62.93448, 106.76423, 145.04736,  75.92579,  82.01896, 141.06616,  69.27261,  99.85763, 126.98313,  67.20476, 102.78447, 127.71518,  65.03184, 106.97413, 126.70855,  67.21773, 108.76932, 123.99945,  65.61907, 111.02775, 122.57450,  68.44238, 107.61519, 122.48896,  67.31854, 109.97132, 120.41828,  68.74802, 106.37891, 120.84027,  67.94486, 107.59131, 118.52378,  69.16488, 104.42865, 120.07423,  68.85882, 104.76676, 118.06384,  48.78670, 109.12106, 144.54935,  40.01864, 106.64644, 144.57732,  30.95951,  80.13217, 141.13082,  39.00259,  79.67046, 163.39988,  39.25089,  76.84931, 165.71456,  40.32721,  74.69864, 169.89836,  39.95437,  77.40850, 172.70152,  41.40115,  76.53513, 175.31509,  40.32801,  79.60320, 172.30523,  41.80929,  79.44822, 175.28580,  41.47980,  81.28445, 171.87309,  43.19339,  81.87136, 173.92253,  42.18893,  82.68802, 170.42699,  43.58568,  83.69065, 171.56430,  61.96116,  69.40106, 166.87121,  62.12008,  68.61861, 169.53429,  65.92282,  40.98760, 145.48629,  67.24606,   9.02342, 177.70810,  44.51340,  67.51179, 167.35731,  44.67232,  66.72934, 170.02039,  38.11118,  40.77876, 144.72694,  40.30325,   7.08052, 175.08031
  12.73333,  53.72010,  65.44790, 168.91100,  51.43869,  84.88774, 162.17154,  51.40063,  92.24231, 153.05357,  51.57858, 110.42324, 140.14592,  51.52012, 114.66162, 134.35089,  49.28835, 122.56157, 125.44622,  56.94883, 122.27179, 126.90158,  54.18627, 109.98660, 144.14086,  62.96880, 107.58841, 144.48622,  76.09161,  82.81460, 141.16922,  69.39876, 100.19764, 126.54558,  67.30644, 103.12925, 127.18287,  65.10820, 107.27186, 126.04502,  67.29390, 109.00359, 123.29477,  65.68577, 111.20789, 121.79755,  68.53396, 107.81509, 121.82403,  67.40299, 110.10177, 119.68066,  68.85628, 106.53372, 120.21338,  68.05537, 107.67240, 117.85902,  69.29079, 104.56515, 119.50627,  68.99182, 104.84247, 117.48553,  48.82282, 109.96595, 144.03783,  40.05223, 107.50017, 144.04600,  30.83523,  81.00579, 140.87623,  38.58154,  80.59064, 163.25116,  38.76599,  77.78276, 165.58784,  39.75921,  75.64899, 169.80075,  39.37650,  78.38175, 172.58025,  40.77641,  77.51046, 175.21990,  39.77982,  80.56950, 172.17474,  41.21693,  80.41867, 175.17707,  40.95604,  82.23513, 171.74789,  42.64677,  82.81725, 173.81759,  41.70098,  83.62101, 170.30274,  43.09241,  84.61607, 171.45314,  61.98041,  69.97789, 165.95801,  62.14304,  69.18521, 168.61784,  65.85139,  40.91106, 145.31418,  67.18322,   9.03775, 177.62552,  44.53137,  68.10666, 166.46724,  44.69400,  67.31397, 169.12707,  38.12968,  40.73052, 144.50046,  40.22018,   7.09787, 174.93366
  12.74166,  53.71280,  66.13010, 167.90800,  51.52587,  85.60946, 161.25184,  51.50727,  93.10390, 152.24843,  51.76035, 111.45206, 139.58088,  51.72697, 115.78957, 133.85948,  49.56306, 123.85560, 125.08795,  57.21787, 123.49765, 126.55789,  54.36257, 110.95402, 143.57221,  63.13647, 108.52129, 143.89434,  76.28861,  83.67426, 141.32547,  69.64736, 100.52494, 126.06888,  67.52533, 103.45843, 126.58840,  65.30288, 107.54104, 125.29183,  67.49814, 109.19718, 122.50290,  65.88497, 111.33554, 120.91805,  68.76083, 107.97015, 121.08396,  67.62975, 110.17303, 118.85460,  69.10785, 106.63769, 119.52059,  68.31817, 107.68895, 117.12218,  69.56483, 104.65007, 118.88451,  69.28126, 104.85611, 116.85305,  48.99919, 110.95318, 143.46385,  40.22019, 108.51771, 143.43132,  30.75543,  82.06555, 140.66467,  38.10252,  81.79816, 163.17609,  38.20043,  79.01772, 165.55050,  39.08191,  76.92298, 169.80763,  38.68866,  79.69621, 172.54526,  40.02540,  78.83767, 175.22158,  39.13269,  81.87237, 172.12035,  40.51076,  81.73818, 175.15102,  40.34187,  83.51467, 171.69524,  42.00211,  84.09768, 173.78922,  41.13475,  84.87082, 170.24738,  42.51930,  85.85949, 171.41151,  61.99753,  70.63820, 164.99011,  62.15201,  69.83292, 167.64664,  65.77679,  40.84749, 145.22018,  66.96100,   9.04039, 177.60244,  44.53983,  68.83874, 165.45983,  44.69431,  68.03346, 168.11636,  38.07237,  40.73350, 144.30245,  39.97720,   7.17623, 174.83089
  12.74999,  53.72520,  66.91320, 166.77800,  51.58303,  86.43802, 160.24156,  51.54312,  94.09802, 151.37864,  51.80985, 112.63378, 138.98752,  51.78423, 117.08261, 133.35219,  49.65367, 125.30822, 124.72183,  57.30485, 124.90850, 126.19985,  54.41008, 112.07485, 142.97207,  63.18277, 109.63367, 143.26156,  76.39145,  84.74859, 141.46812,  69.75610, 100.96781, 125.53940,  67.58952, 103.88867, 125.93023,  65.32304, 107.88818, 124.46220,  67.52026, 109.46912, 121.63149,  65.89219, 111.52367, 119.95373,  68.81228, 108.20754, 120.27044,  67.67112, 110.30913, 117.95028,  69.19149, 106.82236, 118.76131,  68.40897, 107.77169, 116.31847,  69.68133, 104.81887, 118.20438,  69.41315, 104.94453, 116.16430,  49.04674, 112.07802, 142.86136,  40.26670, 109.64720, 142.78852,  30.61414,  83.21576, 140.51704,  37.52828,  83.19887, 163.16676,  37.54037,  80.45686, 165.58740,  38.30635,  78.42121, 169.89524,  37.89408,  81.24403, 172.57887,  39.16410,  80.41235, 175.29586,  38.37574,  83.40693, 172.12806,  39.68946,  83.30475, 175.18841,  39.61518,  85.02615, 171.70156,  41.23977,  85.62191, 173.81978,  40.45561,  86.34784, 170.24866,  41.82906,  87.33745, 171.42508,  62.02308,  71.42643, 163.90577,  62.17083,  70.60401, 166.55742,  65.80702,  40.89937, 145.09461,  66.94758,   9.10251, 177.48848,  44.56160,  69.65214, 164.32843,  44.70935,  68.82972, 166.98009,  38.07277,  40.74968, 144.09544,  39.95341,   7.23992, 174.67752
  12.75833,  53.75960,  67.75200, 165.54300,  51.59764,  87.32423, 159.15659,  51.48028,  95.16176, 150.45097,  51.67032, 113.90242, 138.37052,  51.62075, 118.47044, 132.83154,  49.46814, 126.83566, 124.34199,  57.12194, 126.42035, 125.80206,  54.28239, 113.28331, 142.33841,  63.06158, 110.85883, 142.56425,  76.35587,  85.97530, 141.55218,  69.66820, 101.43268, 124.90407,  67.45338, 104.33257, 125.15596,  65.13331, 108.22805, 123.50350,  67.32302, 109.72026, 120.61931,  65.67329, 111.67403, 118.84510,  68.64331, 108.42194, 119.32140,  67.48370, 110.40275, 116.90608,  69.05379, 106.97911, 117.87581,  68.27173, 107.80935, 115.38981,  69.57868, 104.96155, 117.40889,  69.32135, 104.99464, 115.36381,  48.91879, 113.27538, 142.24172,  40.14437, 110.82492, 142.15113,  30.37265,  84.39288, 140.47384,  36.86345,  84.65124, 163.24703,  36.80079,  81.94827, 165.71042,  37.46096,  79.97467, 170.06441,  37.02241,  82.84372, 172.69428,  38.22985,  82.04378, 175.44907,  37.53378,  84.99457, 172.21917,  38.78509,  84.92907, 175.30656,  38.79703,  86.59515, 171.79217,  40.38467,  87.20952, 173.93297,  39.67899,  87.88557, 170.33579,  41.03815,  88.88102, 171.52382,  62.05112,  72.29160, 162.69406,  62.20280,  71.44932, 165.33926,  65.90831,  41.00396, 144.95325,  67.18942,   9.20039, 177.33529,  44.59123,  70.50393, 163.12604,  44.74292,  69.66165, 165.77123,  38.10255,  40.72901, 143.97564,  40.16498,   7.25520, 174.58535
  12.76666,  53.79930,  68.62740, 164.26900,  51.60040,  88.24140, 158.02493,  51.38377,  96.24529, 149.47394,  51.46247, 115.19010, 137.71498,  51.37364, 119.87450, 132.27456,  49.17258, 128.34048, 123.89807,  56.83259, 127.92271, 125.32446,  54.09394, 114.51158, 141.66026,  62.88150, 112.11143, 141.80632,  76.25299,  87.24924, 141.64075,  69.52868, 101.76791, 124.18203,  67.27631, 104.64833, 124.27297,  64.91524, 108.42217, 122.40975,  67.09972, 109.78982, 119.46057,  65.43399, 111.62701, 117.57995,  68.44245, 108.44260, 118.23769,  67.26952, 110.27963, 115.71745,  68.87799, 106.93169, 116.87115,  68.09740, 107.62096, 114.34198,  69.43048, 104.89941, 116.51242,  69.18253, 104.82244, 114.46737,  48.73001, 114.48830, 141.58686,  39.96290, 112.01196, 141.49266,  30.10851,  85.57567, 140.50968,  36.13695,  86.07251, 163.40567,  36.00657,  83.40128, 165.90082,  36.56322,  81.47921, 170.29217,  36.08603,  84.38367, 172.87606,  37.23041,  83.61189, 175.66558,  36.61985,  86.52546, 172.38499,  37.80535,  86.49202, 175.49875,  37.90115,  88.11345, 171.96482,  39.44683,  88.74598, 174.13089,  38.82115,  89.38044, 170.51140,  40.16074,  90.38323, 171.71538,  62.07602,  73.18992, 161.41364,  62.23994,  72.32984, 164.05237,  66.06106,  41.08520, 144.93663,  67.56500,   9.33426, 177.36070,  44.61901,  71.39146, 161.91190,  44.78293,  70.53138, 164.55063,  38.14881,  40.65782, 144.06162,  40.46445,   7.25967, 174.73581
  12.77499,  53.80500,  69.58630, 162.91400,  51.61926,  89.25491, 156.83939,  51.33028,  97.43342, 148.45745,  51.34559, 116.61339, 137.08581,  51.23525, 121.42950, 131.76205,  49.01137, 129.98297, 123.48101,  56.67370, 129.56141, 124.89377,  53.98360, 115.86173, 141.01343,  62.77753, 113.48210, 141.10046,  76.17335,  88.64451, 141.87431,  69.49458, 102.06106, 123.53840,  67.22358, 104.92670, 123.44424,  64.84886, 108.56572, 121.34511,  67.04065, 109.76776, 118.32995,  65.37358, 111.47725, 116.33366,  68.39851, 108.35829, 117.19726,  67.22771, 110.03237, 114.56502,  68.85102, 106.77074, 115.92646,  68.07986, 107.30125, 113.35645,  69.41830, 104.72427, 115.69364,  69.18197, 104.52263, 113.65571,  48.61967, 115.82592, 140.94581,  39.85890, 113.32907, 140.81150,  29.93385,  86.90245, 140.52881,  35.31201,  87.58356, 163.58150,  35.11181,  84.93153, 166.09246,  35.54586,  83.04316, 170.51217,  34.99773,  85.96734, 173.05948,  36.06402,  85.21695, 175.88554,  35.54545,  88.10530, 172.56703,  36.64401,  88.09572, 175.71268,  36.83827,  89.69002, 172.17046,  38.32333,  90.33912, 174.37372,  37.79856,  90.94583, 170.73349,  39.10440,  91.95781, 171.96650,  62.07946,  74.15699, 160.06517,  62.25164,  73.27496, 162.69612,  66.30904,  41.21847, 145.02809,  67.89935,   9.49699, 177.47686,  44.62112,  72.38640, 160.61409,  44.79330,  71.50438, 163.24504,  38.21580,  40.66651, 144.21867,  40.67916,   7.29491, 174.91023
  12.78333,  53.69560,  70.66980, 161.36000,  51.70567,  90.44047, 155.55540,  51.43643,  98.83831, 147.39254,  51.57723, 118.31892, 136.54490,  51.50334, 123.30018, 131.37467,  49.35167, 131.97759, 123.20424,  57.00693, 131.49658, 124.63618,  54.19681, 117.44971, 140.46058,  62.98014, 115.03035, 140.51609,  76.15738,  90.12370, 142.23996,  69.71629, 102.39499, 123.03728,  67.46165, 105.26006, 122.74355,  65.12300, 108.77039, 120.39912,  67.34451, 109.76814, 117.33164,  65.70221, 111.35589, 115.21774,  68.70341, 108.28306, 116.30146,  67.56208, 109.79272, 113.55914,  69.15711, 106.61597, 115.13743,  68.40872, 106.98634, 112.53285,  69.71507, 104.55608, 115.03925,  69.49340, 104.22687, 113.01635,  48.83308, 117.43909, 140.37188,  40.06236, 114.98495, 140.13711,  29.90846,  88.64576, 140.44967,  34.41429,  89.38235, 163.68693,  34.11857,  86.73505, 166.19344,  34.38865,  84.85373, 170.62918,  33.75330,  87.78325, 173.14996,  34.71498,  87.03608, 176.01415,  34.32213,  89.91945, 172.67412,  35.30571,  89.91359, 175.85760,  35.63116,  91.50138, 172.32209,  37.03633,  92.15193, 174.57672,  36.64512,  92.75311, 170.91882,  37.90703,  93.76513, 172.19672,  62.01462,  75.19555, 158.56981,  62.17883,  74.27601, 161.18839,  66.37561,  41.45698, 145.01623,  67.65808,   9.59683, 177.34254,  44.53955,  73.59320, 159.10296,  44.70376,  72.67366, 161.72154,  38.06119,  40.98379, 144.17535,  40.30504,   7.46025, 174.71780
  12.79166,  53.58460,  71.83030, 159.68900,  51.75561,  91.71216, 154.22099,  51.48527, 100.34739, 146.30972,  51.71259, 120.14861, 136.06056,  51.65771, 125.30083, 131.06043,  49.54910, 134.09325, 123.00251,  57.20109, 133.56156, 124.43404,  54.32305, 119.15106, 139.95165,  63.09754, 116.69920, 139.94589,  76.01602,  91.73361, 142.55071,  69.81822, 102.74186, 122.52021,  67.58703, 105.59636, 122.01828,  65.29097, 108.95770, 119.42644,  67.54125, 109.73204, 116.31570,  65.92563, 111.18579, 114.08792,  68.89627, 108.17181, 115.39756,  67.78540, 109.50204, 112.55177,  69.34572, 106.42730, 114.35129,  68.61834, 106.62734, 111.72222,  69.88903, 104.36165, 114.39555,  69.67909, 103.89906, 112.39766,  48.95946, 119.16265, 139.85508,  40.18035, 116.74871, 139.53327,  29.85059,  90.49152, 140.43247,  33.45667,  91.17301, 163.82791,  33.06893,  88.51757, 166.31318,  33.17337,  86.62236, 170.75001,  32.44125,  89.54344, 173.25428,  33.29506,  88.78784, 176.15028,  33.02589,  91.68152, 172.80691,  33.88896,  91.66624, 176.02513,  34.34598,  93.26545, 172.50937,  35.66477,  93.90980, 174.81734,  35.41103,  94.52231, 171.14921,  36.62314,  95.53114, 172.47688,  61.93598,  76.32772, 156.95012,  62.09929,  75.36312, 159.55250,  66.40708,  41.84374, 144.91918,  67.50541,   9.78820, 177.05858,  44.44881,  74.87250, 157.50814,  44.61212,  73.90790, 160.11051,  37.93358,  41.40627, 144.13300,  40.02790,   7.68110, 174.46337
  12.79999,  53.59740,  73.04180, 158.01700,  51.68369,  93.00225, 152.87399,  51.29908, 101.85438, 145.21106,  51.37059, 121.94231, 135.53348,  51.25480, 127.23839, 130.68707,  49.05728, 136.07803, 122.70492,  56.71915, 135.57854, 124.09460,  54.00481, 120.84810, 139.38237,  62.79233, 118.44617, 139.26610,  75.66625,  93.55821, 142.70180,  69.60797, 103.06060, 121.87353,  67.37279, 105.86348, 121.14822,  65.08631, 109.01846, 118.30107,  67.35669, 109.56992, 115.15761,  65.75314, 110.85131, 112.81810,  68.72241, 107.95094, 114.36574,  67.62836, 109.06545, 111.42245,  69.18400, 106.13588, 113.45332,  68.47491, 106.14037, 110.81169,  69.73253, 104.08077, 113.65267,  69.53811, 103.47233, 111.69266,  48.64083, 120.83268, 139.31070,  39.87351, 118.38025, 138.95991,  29.66058,  92.10958, 140.54124,  32.44306,  92.65861, 164.05234,  31.98743,  89.98503, 166.50644,  31.94777,  88.06340, 170.93294,  31.10346,  90.96331, 173.42647,  31.85888,  90.19646, 176.34674,  31.68691,  93.10852, 173.01294,  32.43423,  93.08002, 176.25989,  33.00432,  94.70431, 172.77226,  34.23447,  95.34450, 175.12979,  34.10749,  95.97763, 171.45858,  35.26329,  96.98750, 172.83479,  61.91820,  77.60094, 155.28713,  62.10297,  76.59623, 157.87284,  66.72398,  42.44493, 144.88919,  68.18970,  10.30023, 176.92471,  44.43894,  76.09629, 155.95147,  44.62370,  75.09158, 158.53718,  38.22831,  41.72523, 144.32360,  40.59568,   7.92657, 174.55190
